loan_id,borrower_id,application_date,branch,county,age,employment_type,monthly_income_kes,membership_years,savings_balance_kes,loan_product,loan_amount_kes,loan_term_months,monthly_repayment_kes,other_monthly_debt_kes,debt_to_income_ratio,loan_to_savings_ratio,previous_loans,previous_defaults,previous_late_payments,avg_monthly_inflows_kes,avg_monthly_outflows_kes,mobile_money_active_months,utility_payment_consistency,income_consistency_score,days_overdue,late_payment_count_current,repayment_ratio,loan_status,default,generated_default_probability,risk_category
5037501,137501,2025-06-17,Meru,Kakamega,25,Self-Employed,90100,7,496400,Business,505300,6,94000,25700,1.329,1.018,13,0,0,94000,62600,55,0.6,0.835,71,2,0.44,Defaulted,1,0.021,Low
5002643,102643,2025-06-17,Nairobi CBD,Meru,21,Business Owner,131500,2,269500,Business,448800,36,14800,3400,0.138,1.665,5,0,0,137700,132000,20,0.76,0.84,13,1,0.906,Current,0,0.0344,Low
5031269,131269,2025-06-18,Mombasa,Mombasa,39,Salaried,64900,8,24700,Emergency,285300,6,54500,18400,1.123,11.551,19,0,1,80700,63500,84,0.707,0.95,115,4,0.474,Severely Delinquent,1,0.3739,High
5000025,100025,2025-06-18,Embu,Nairobi,46,Self-Employed,81800,1,356800,Development,674300,24,34100,8000,0.515,1.89,5,0,0,92100,82700,9,0.686,0.583,79,3,0.51,Defaulted,1,0.099,Low
5023830,123830,2025-06-18,Nakuru,Meru,25,Farmer,26700,7,92300,Development,174500,24,7900,9100,0.637,1.891,6,1,2,30200,22600,67,0.763,1.0,4,0,0.904,Late,0,0.047,Low
5036244,136244,2025-06-18,Westlands,Meru,51,Self-Employed,50700,2,62100,Business,283900,36,9300,12300,0.426,4.572,5,0,0,43900,33300,23,0.812,0.894,5,2,0.973,Current,0,0.069,Low
5046092,146092,2025-06-18,Thika,Kiambu,40,Self-Employed,39200,4,102500,Development,239500,36,7500,2500,0.255,2.337,7,0,1,40000,37900,42,0.737,0.911,3,0,0.979,Current,0,0.0288,Low
5015656,115656,2025-06-18,Eldoret,Kiambu,32,Salaried,71800,4,138600,Business,484800,36,15200,22800,0.529,3.498,7,0,0,82900,71900,36,1.0,0.532,3,0,0.948,Late,0,0.0488,Low
5000634,100634,2025-06-18,Nairobi CBD,Nairobi,39,Self-Employed,73700,4,140100,Agriculture,162600,12,16300,23300,0.537,1.161,6,0,0,95300,93100,33,0.735,0.732,13,0,0.834,Late,0,0.0339,Low
5020964,120964,2025-06-18,Nyeri,Mombasa,37,Self-Employed,60000,5,255300,Development,369100,36,12100,15000,0.452,1.446,8,0,1,62200,46700,55,0.825,1.0,0,0,1.013,Current,0,0.0277,Low
5034742,134742,2025-06-18,Kisumu,Nairobi,35,Farmer,59100,14,112300,School Fees,251500,12,24600,11900,0.618,2.24,22,0,1,52500,44500,115,0.815,0.811,7,1,0.83,Current,0,0.0071,Low
5028850,128850,2025-06-18,Nyeri,Mombasa,23,Business Owner,135800,8,538700,School Fees,635100,12,61400,32700,0.693,1.179,10,0,4,131100,102900,78,0.923,0.945,4,0,0.843,Late,0,0.0156,Low
5017112,117112,2025-06-18,Kisumu,Meru,38,Business Owner,68400,6,136300,Agriculture,296500,12,29800,12800,0.623,2.175,6,0,2,65800,63700,66,0.846,0.763,150,2,0.482,Defaulted,1,0.0461,Low
5033323,133323,2025-06-18,Kisumu,Mombasa,34,Salaried,80600,6,82300,Development,163200,36,4900,2300,0.089,1.983,12,0,0,108200,104700,50,0.976,0.671,3,0,0.955,Late,0,0.0129,Low
5008505,108505,2025-06-18,Thika,Kiambu,31,Salaried,54300,2,225200,Emergency,324100,6,59700,6300,1.215,1.439,4,0,0,64200,49300,17,0.711,0.902,1,1,0.897,Late,0,0.0727,Low
5000080,100080,2025-06-18,Eldoret,Other,24,Salaried,42600,9,217200,Business,291900,36,9600,7300,0.397,1.344,12,0,3,54500,48800,90,0.727,0.647,12,0,0.949,Late,0,0.0177,Low
5034713,134713,2025-06-18,Nakuru,Machakos,34,Casual,25700,7,101200,Asset Finance,117700,24,5900,5400,0.44,1.163,11,0,1,24200,20900,80,0.892,0.652,3,2,0.897,Late,0,0.0354,Low
5015299,115299,2025-06-18,Meru,Nairobi,32,Business Owner,112800,7,96500,Business,263600,36,8700,37400,0.409,2.732,10,0,1,118900,96200,80,0.77,0.945,1,1,0.976,Late,0,0.0255,Low
5037354,137354,2025-06-18,Kisumu,Nairobi,57,Casual,41500,7,226900,Business,265500,12,25500,7400,0.793,1.17,8,1,1,48500,41500,56,0.813,0.736,8,0,0.823,Late,0,0.0425,Low
5039397,139397,2025-06-18,Mombasa,Kiambu,33,Salaried,40300,7,41900,Business,184200,36,5400,8400,0.342,4.396,6,0,0,36800,30100,67,0.76,0.511,3,2,0.872,Current,0,0.0327,Low
5002211,102211,2025-06-18,Eldoret,Kiambu,36,Business Owner,53800,5,84900,Development,290600,24,12700,1600,0.266,3.423,4,1,0,50800,45300,40,0.875,0.888,12,0,0.995,Late,0,0.0851,Low
5005764,105764,2025-06-18,Kisumu,Machakos,50,Salaried,46200,2,104900,Development,185900,12,17300,4600,0.474,1.772,1,0,1,51700,47400,21,0.981,0.534,12,1,1.006,Late,0,0.0374,Low
5039902,139902,2025-06-18,Kisumu,Nairobi,54,Business Owner,147800,2,286400,School Fees,379000,3,141800,32500,1.179,1.323,6,0,0,165500,159700,17,0.96,0.934,1,1,0.984,Late,0,0.0716,Low
5043679,143679,2025-06-18,Kisumu,Nairobi,55,Salaried,68000,6,102500,Development,229500,24,11300,22400,0.496,2.239,4,0,1,62900,50500,57,0.532,0.906,0,1,0.973,Current,0,0.0422,Low
5025136,125136,2025-06-18,Thika,Embu,27,Salaried,65100,7,39500,Agriculture,357600,18,23300,7500,0.473,9.053,10,0,1,65800,43000,81,0.799,0.927,13,1,0.93,Current,0,0.2927,High
5042325,142325,2025-06-18,Kisumu,Nairobi,24,Salaried,68400,3,137300,Asset Finance,528700,48,12000,3100,0.221,3.851,2,0,1,87300,78300,30,0.353,0.782,5,1,0.841,Current,0,0.1639,Moderate
5006774,106774,2025-06-18,Nakuru,Nairobi,55,Salaried,53700,6,66800,Development,138800,36,4000,5500,0.177,2.078,5,0,1,71000,64300,68,0.814,0.697,9,2,0.996,Late,0,0.0275,Low
5001906,101906,2025-06-18,Nyeri,Machakos,46,Salaried,51800,10,271800,School Fees,431700,12,43200,8300,0.994,1.588,12,0,0,52600,35400,86,0.891,0.817,0,0,1.0,Current,0,0.0121,Low
5022530,122530,2025-06-18,Meru,Mombasa,44,Business Owner,100900,4,144500,Development,789000,12,79600,27600,1.062,5.46,10,0,0,130100,98800,37,0.74,0.796,4,1,0.975,Current,0,0.4739,High
5040577,140577,2025-06-18,Nakuru,Kakamega,48,Business Owner,56200,3,155200,Emergency,439800,6,87800,2300,1.603,2.834,8,0,3,63300,41600,30,0.84,1.0,5,1,0.998,Late,0,0.2778,High
5042398,142398,2025-06-18,Westlands,Nairobi,36,Salaried,110200,1,269100,Emergency,647600,6,123900,13600,1.248,2.407,2,2,1,122200,110200,11,0.826,1.0,107,2,0.363,Severely Delinquent,1,0.5306,Very High
5025613,125613,2025-06-18,Nakuru,Nairobi,38,Self-Employed,133100,11,444500,Development,834900,36,27300,11300,0.29,1.878,10,0,1,143600,107400,116,0.566,0.72,3,0,0.982,Late,0,0.0159,Low
5025611,125611,2025-06-18,Embu,Nyeri,40,Salaried,65800,7,252500,Agriculture,240400,18,16000,15200,0.474,0.952,13,0,1,83300,61300,66,0.883,0.753,3,0,0.863,Late,0,0.022,Low
5019018,119018,2025-06-18,Nakuru,Nairobi,38,Salaried,67100,5,231400,Development,464400,12,41300,9900,0.763,2.007,10,0,1,78800,76700,51,0.998,0.813,14,0,0.839,Late,0,0.0205,Low
5032548,132548,2025-06-18,Meru,Nakuru,26,Self-Employed,39500,3,150200,Agriculture,167200,12,15300,6700,0.557,1.113,0,0,0,47900,43900,32,0.637,0.818,10,0,0.964,Late,0,0.0282,Low
5042705,142705,2025-06-18,Meru,Nakuru,47,Business Owner,81500,3,95700,Business,437500,12,40800,28500,0.85,4.572,2,1,2,106000,94700,29,1.0,0.865,12,0,0.881,Late,0,0.1295,Moderate
5042649,142649,2025-06-18,Thika,Machakos,25,Self-Employed,36600,5,119300,Emergency,97100,6,18700,10000,0.784,0.814,10,0,1,32300,27200,56,0.75,0.631,2,1,0.847,Late,0,0.0425,Low
5027452,127452,2025-06-18,Eldoret,Mombasa,28,Salaried,69700,2,244400,Emergency,263700,12,23900,2000,0.372,1.079,2,0,1,81200,62800,17,0.795,0.718,6,0,0.938,Current,0,0.0524,Low
5048968,148968,2025-06-18,Nakuru,Nairobi,31,Self-Employed,59700,3,257300,Development,394200,36,11500,2900,0.241,1.532,4,0,1,75600,71200,30,0.611,0.773,11,0,0.905,Current,0,0.0482,Low
5044263,144263,2025-06-18,Thika,Nairobi,39,Casual,21200,4,7100,School Fees,41100,12,4200,1900,0.288,5.789,5,0,1,24200,21700,43,0.586,0.672,61,5,0.467,Defaulted,1,0.2397,Moderate
5036521,136521,2025-06-18,Eldoret,Kiambu,38,Casual,15900,5,27100,Business,51100,36,1500,2700,0.264,1.886,7,0,1,19500,13300,54,0.929,0.505,6,1,0.968,Late,0,0.0264,Low
5036445,136445,2025-06-18,Meru,Kiambu,21,Casual,34100,8,174600,Business,160100,6,31000,5800,1.079,0.917,15,2,3,38100,25900,78,0.734,0.635,2,0,0.829,Current,0,0.066,Low
5032306,132306,2025-06-18,Kisumu,Nyeri,52,Self-Employed,36800,2,188100,Business,338800,12,31800,3300,0.954,1.801,0,0,0,46400,35000,17,0.826,0.781,1,0,0.997,Late,0,0.0573,Low
5001738,101738,2025-06-18,Westlands,Kiambu,36,Salaried,66500,3,44800,Development,204500,12,18700,20900,0.595,4.565,6,0,0,63000,50300,26,0.954,0.532,4,0,0.946,Late,0,0.1277,Moderate
5047994,147994,2025-06-18,Mombasa,Kakamega,27,Salaried,80900,4,194900,Development,485400,24,23100,21400,0.55,2.491,4,0,2,99900,88000,32,1.0,0.781,86,1,0.701,Severely Delinquent,1,0.0894,Low
5024404,124404,2025-06-18,Nakuru,Nairobi,27,Casual,20600,3,76600,Asset Finance,179500,60,3500,1800,0.257,2.343,4,0,1,25300,20000,26,0.768,0.64,5,1,0.959,Late,0,0.0545,Low
5011231,111231,2025-06-18,Westlands,Nakuru,36,Casual,45300,5,90700,Business,345500,6,62900,5900,1.519,3.809,5,0,1,52600,48800,41,0.916,0.961,9,1,0.976,Late,0,0.0997,Low
5011910,111910,2025-06-18,Embu,Kiambu,44,Salaried,57400,2,124300,Emergency,172200,6,31400,13400,0.78,1.385,9,0,2,74000,66200,22,1.0,0.681,5,1,0.904,Current,0,0.0554,Low
5003441,103441,2025-06-18,Nakuru,Other,39,Self-Employed,38500,4,38100,Agriculture,117100,12,10300,3100,0.348,3.073,6,0,0,47400,46200,46,0.758,0.997,16,1,0.947,Late,0,0.0154,Low
5042099,142099,2025-06-18,Nyeri,Nairobi,38,Business Owner,85600,8,323100,School Fees,464400,6,84800,27600,1.313,1.437,15,0,1,97800,91800,76,0.703,0.708,6,2,0.869,Current,0,0.0379,Low
5043398,143398,2025-06-18,Thika,Embu,48,Business Owner,55300,5,102600,Development,322400,36,10700,4300,0.271,3.142,5,0,0,58900,52800,52,0.653,0.694,0,0,0.952,Current,0,0.0278,Low
5023774,123774,2025-06-18,Nyeri,Kisumu,45,Self-Employed,37000,3,114900,Asset Finance,109900,36,3400,12200,0.422,0.956,8,0,1,46100,39100,29,0.948,0.743,5,2,0.844,Late,0,0.0242,Low
5011603,111603,2025-06-18,Nairobi CBD,Machakos,31,Farmer,35200,8,73400,Asset Finance,190100,24,9500,2400,0.338,2.59,12,0,0,40700,34800,77,0.784,0.735,3,0,1.018,Late,0,0.0676,Low
5014432,114432,2025-06-18,Nyeri,Kiambu,46,Farmer,32900,8,161300,Development,157800,24,6800,3200,0.304,0.978,15,0,2,34700,25700,84,1.0,0.802,1,1,0.929,Late,0,0.0042,Low
5017821,117821,2025-06-19,Kisumu,Machakos,32,Casual,19200,13,83800,School Fees,100400,3,36400,600,1.927,1.198,11,0,1,25300,22000,140,0.959,0.777,8,0,0.917,Current,0,0.0211,Low
5004246,104246,2025-06-19,Nakuru,Kisumu,45,Farmer,80400,8,106000,Asset Finance,381500,36,11000,22000,0.41,3.599,15,2,1,86900,61600,86,0.937,0.888,11,1,0.946,Current,0,0.0704,Low
5045429,145429,2025-06-19,Kisumu,Meru,28,Salaried,36400,2,55100,Business,212400,6,41200,11100,1.437,3.855,2,0,2,42000,28100,16,0.845,0.815,2,0,1.018,Late,0,0.2014,Moderate
5008809,108809,2025-06-19,Meru,Kisumu,39,Salaried,81700,1,264600,Emergency,755300,12,74200,23300,1.193,2.854,2,0,2,85200,62300,8,0.95,0.629,7,0,0.882,Late,0,0.3605,High
5015909,115909,2025-06-19,Mombasa,Nairobi,34,Salaried,50800,4,207500,Agriculture,396900,12,35600,3300,0.766,1.913,7,0,0,61800,41300,45,1.0,0.705,4,0,0.957,Late,0,0.0713,Low
5034607,134607,2025-06-19,Nyeri,Nairobi,43,Self-Employed,95800,4,188400,School Fees,467700,12,47400,27700,0.784,2.482,4,0,2,94300,63400,34,0.698,1.0,1,0,0.903,Current,0,0.1678,Moderate
5019826,119826,2025-06-19,Embu,Other,47,Business Owner,92200,6,426800,Business,457000,24,20700,2900,0.256,1.071,7,0,0,95100,65500,60,0.852,0.812,3,1,0.991,Late,0,0.0166,Low
5049048,149048,2025-06-19,Nakuru,Nairobi,37,Casual,22300,5,63700,Emergency,180300,6,34200,5300,1.771,2.83,10,0,2,26400,19200,50,0.81,0.718,32,5,0.621,Defaulted,1,0.3625,High
5017381,117381,2025-06-19,Thika,Machakos,26,Business Owner,82500,5,89300,Agriculture,330600,6,57500,23200,0.978,3.702,4,1,1,74500,67200,53,0.758,0.745,21,0,0.893,Late,0,0.0999,Low
5018592,118592,2025-06-19,Eldoret,Nairobi,43,Salaried,67200,7,195200,Emergency,239700,12,21200,20600,0.622,1.228,12,0,2,84400,69800,73,0.808,0.864,6,1,0.983,Current,0,0.0277,Low
5046837,146837,2025-06-19,Eldoret,Nakuru,44,Salaried,52700,3,196100,Development,298700,12,27800,10300,0.723,1.523,9,0,2,66600,62600,26,0.843,0.807,3,0,0.923,Late,0,0.0398,Low
5035443,135443,2025-06-19,Nakuru,Kiambu,29,Business Owner,49200,3,87300,Development,250800,36,7700,16000,0.482,2.873,5,0,3,53400,36200,26,0.853,0.629,8,0,0.963,Late,0,0.0814,Low
5007535,107535,2025-06-19,Meru,Nairobi,21,Casual,25400,3,76200,Development,57800,12,5800,7100,0.508,0.759,5,0,0,22700,18900,27,0.699,0.505,6,2,0.849,Late,0,0.0236,Low
5018945,118945,2025-06-19,Nairobi CBD,Kisumu,28,Self-Employed,133100,5,721300,Asset Finance,344800,36,11400,13100,0.184,0.478,8,0,4,173300,126100,59,1.0,0.876,4,0,0.908,Late,0,0.0059,Low
5044270,144270,2025-06-19,Mombasa,Kakamega,39,Self-Employed,99900,3,293100,Emergency,423800,6,83000,26500,1.096,1.446,5,0,1,106200,85900,26,0.676,0.331,2,1,0.861,Late,0,0.0733,Low
5037117,137117,2025-06-19,Nairobi CBD,Uasin Gishu,37,Casual,19600,14,8200,Asset Finance,27600,24,1300,400,0.087,3.366,19,0,2,18800,16100,164,0.963,0.678,18,0,0.885,Late,0,0.0159,Low
5008281,108281,2025-06-19,Meru,Nairobi,55,Salaried,68200,4,154300,School Fees,253500,12,22800,12900,0.523,1.643,8,0,0,59800,40100,40,0.773,1.0,15,0,0.829,Late,0,0.0384,Low
5005837,105837,2025-06-19,Thika,Uasin Gishu,40,Farmer,34600,9,101100,Asset Finance,119300,36,3800,9700,0.39,1.18,4,0,0,33300,31400,98,0.801,0.73,5,0,0.935,Late,0,0.008,Low
5032948,132948,2025-06-19,Mombasa,Meru,25,Business Owner,114000,2,397100,Business,323200,12,28100,10400,0.338,0.814,4,0,1,143800,97300,22,0.746,0.876,3,0,0.856,Late,0,0.0711,Low
5038878,138878,2025-06-19,Nyeri,Mombasa,29,Salaried,63700,3,220300,School Fees,355700,6,70000,5600,1.187,1.615,6,0,1,77700,71700,35,0.872,0.582,0,0,0.833,Current,0,0.0508,Low
5017460,117460,2025-06-19,Nyeri,Nairobi,65,Self-Employed,53200,6,70800,Business,249700,12,22100,13700,0.673,3.527,6,1,1,67400,53100,58,0.986,0.858,0,0,0.88,Current,0,0.0733,Low
5045560,145560,2025-06-19,Westlands,Kakamega,58,Salaried,96300,7,481300,Agriculture,423200,12,37300,2200,0.41,0.879,11,2,3,108200,80200,69,0.744,0.702,2,0,0.826,Late,0,0.1454,Moderate
5019627,119627,2025-06-19,Thika,Machakos,21,Salaried,58800,2,110000,Emergency,166300,3,61500,14600,1.294,1.512,7,1,0,70000,49800,23,0.938,0.663,1,2,0.939,Current,0,0.1205,Moderate
5039749,139749,2025-06-19,Nyeri,Nairobi,38,Self-Employed,105500,5,282200,Development,501400,24,21800,15500,0.354,1.777,9,0,2,133200,128700,52,0.986,0.888,2,0,0.936,Late,0,0.0107,Low
5025431,125431,2025-06-19,Eldoret,Kiambu,39,Self-Employed,30900,14,113600,Development,199500,12,19600,6500,0.845,1.756,23,0,2,41100,33500,153,0.82,0.542,3,0,0.947,Late,0,0.0084,Low
5039478,139478,2025-06-19,Embu,Kiambu,40,Salaried,70300,3,162500,Business,263100,24,12100,11600,0.337,1.619,7,0,1,81600,54200,29,0.984,0.78,5,1,0.959,Late,0,0.031,Low
5049901,149901,2025-06-19,Mombasa,Machakos,42,Farmer,67800,3,184400,Business,131600,36,4200,16300,0.302,0.714,7,0,0,79700,54400,27,0.824,0.706,2,0,1.007,Current,0,0.0289,Low
5014163,114163,2025-06-19,Nyeri,Kiambu,27,Business Owner,116200,5,517600,Development,328900,24,15900,27100,0.37,0.635,10,1,4,129800,110100,54,0.563,0.612,4,0,0.895,Current,0,0.0325,Low
5024200,124200,2025-06-19,Thika,Nairobi,39,Farmer,112700,4,634200,Business,755200,6,146600,8800,1.379,1.191,4,1,0,140500,108800,42,0.892,0.835,8,0,0.891,Late,0,0.1457,Moderate
5039516,139516,2025-06-19,Nyeri,Other,36,Salaried,63900,8,69000,Development,221700,24,10300,7500,0.279,3.213,12,0,1,67800,61600,86,1.0,0.832,16,0,0.961,Late,0,0.0116,Low
5002390,102390,2025-06-19,Nakuru,Meru,27,Business Owner,68300,5,161900,Development,264800,24,12300,11400,0.347,1.636,4,0,1,59500,57000,39,0.577,1.0,6,0,0.851,Late,0,0.0178,Low
5035109,135109,2025-06-19,Thika,Nairobi,41,Casual,16000,1,81600,Business,122000,6,24400,2100,1.656,1.495,3,0,1,19700,15300,10,0.833,0.82,9,0,0.905,Late,0,0.272,High
5011751,111751,2025-06-19,Nakuru,Machakos,37,Self-Employed,67600,1,97500,Emergency,178400,12,17400,22400,0.589,1.83,4,0,0,65600,59600,12,0.936,0.602,5,0,0.981,Late,0,0.0473,Low
5036332,136332,2025-06-19,Thika,Kiambu,22,Self-Employed,70800,4,382000,Asset Finance,341300,24,15200,6100,0.301,0.893,4,1,0,85600,73400,35,0.689,0.48,3,1,0.821,Late,0,0.0332,Low
5039584,139584,2025-06-19,Meru,Machakos,40,Salaried,141800,14,303900,Emergency,506300,12,44900,30800,0.534,1.666,20,0,0,154400,136100,134,0.914,0.893,8,0,0.861,Late,0,0.0116,Low
5003378,103378,2025-06-19,Westlands,Nakuru,39,Salaried,61100,8,278000,Agriculture,387500,18,24200,4600,0.471,1.394,9,1,3,68400,61400,91,0.829,0.949,9,0,0.91,Current,0,0.0323,Low
5010165,110165,2025-06-19,Nairobi CBD,Kakamega,40,Farmer,35300,3,86300,Emergency,108600,3,41200,6000,1.337,1.258,3,0,0,38400,26000,27,0.829,0.659,0,2,0.964,Current,0,0.0659,Low
5038322,138322,2025-06-19,Meru,Embu,49,Business Owner,69700,4,350100,Business,254500,36,7600,10500,0.26,0.727,8,0,0,77200,73700,45,1.0,1.0,5,0,0.942,Late,0,0.008,Low
5004809,104809,2025-06-19,Embu,Kakamega,32,Salaried,56800,1,194300,Business,221800,6,43100,6400,0.871,1.142,1,0,1,61400,43600,9,0.7,0.701,11,1,0.971,Late,0,0.0548,Low
5012951,112951,2025-06-19,Embu,Nyeri,52,Self-Employed,93000,14,508100,Asset Finance,598800,60,11300,10300,0.232,1.179,25,1,1,123200,98400,130,0.751,0.808,7,1,0.999,Current,0,0.005,Low
5010572,110572,2025-06-19,Meru,Kiambu,39,Casual,38900,10,27100,Emergency,90200,3,34600,9800,1.141,3.328,18,0,2,42100,33100,88,0.629,0.592,2,2,0.939,Late,0,0.1119,Moderate
5000578,100578,2025-06-19,Meru,Nakuru,47,Farmer,33400,3,140600,School Fees,184100,6,33000,2900,1.075,1.309,4,0,0,37500,32200,31,0.633,0.725,2,1,0.958,Current,0,0.1193,Moderate
5001415,101415,2025-06-19,Meru,Nakuru,30,Self-Employed,74500,9,388000,Business,809600,12,81200,6700,1.18,2.087,10,0,0,68800,53100,93,0.798,0.99,6,0,0.832,Current,0,0.0469,Low
5007359,107359,2025-06-19,Westlands,Mombasa,59,Salaried,60100,11,284200,Development,137300,12,12100,18700,0.512,0.483,13,0,2,59300,41700,97,0.751,0.756,6,1,0.903,Late,0,0.008,Low
5031517,131517,2025-06-19,Nakuru,Mombasa,34,Casual,18400,12,71500,School Fees,154700,12,14800,1300,0.875,2.164,11,1,1,23400,21200,109,0.679,0.503,1,2,0.874,Late,0,0.0224,Low
5025914,125914,2025-06-19,Meru,Mombasa,57,Business Owner,51400,4,208000,Emergency,357500,12,33800,15500,0.959,1.719,3,0,1,44100,31800,33,0.948,0.731,3,0,0.911,Late,0,0.0426,Low
5010505,110505,2025-06-19,Eldoret,Mombasa,38,Casual,23900,7,70100,Business,148200,36,4900,1300,0.259,2.114,16,0,0,22100,16000,74,0.737,0.89,4,1,0.871,Late,0,0.0223,Low
5015213,115213,2025-06-19,Meru,Kiambu,35,Casual,54900,7,4300,Development,109100,24,4900,9000,0.253,25.372,12,0,1,67800,48900,71,0.935,0.509,91,4,0.305,Defaulted,1,0.993,Very High
5044587,144587,2025-06-19,Nairobi CBD,Mombasa,50,Casual,22800,4,108000,Development,98600,24,4800,4600,0.412,0.913,8,1,0,23200,19300,36,0.686,0.616,17,3,0.602,Defaulted,1,0.0584,Low
5002247,102247,2025-06-19,Thika,Kiambu,43,Salaried,139100,5,86600,Asset Finance,437500,24,20200,33400,0.385,5.052,9,0,3,134800,93800,44,0.64,0.924,3,0,0.916,Late,0,0.1046,Moderate
5034336,134336,2025-06-19,Eldoret,Kisumu,37,Business Owner,65800,5,293800,Agriculture,291800,18,17700,8000,0.391,0.993,2,0,0,61000,58600,57,0.898,0.781,7,1,0.907,Late,0,0.0121,Low
5023046,123046,2025-06-19,Nyeri,Kiambu,24,Salaried,52400,7,135800,School Fees,127800,6,25000,1500,0.506,0.941,10,0,0,53600,43300,73,0.904,0.718,5,0,0.855,Late,0,0.0207,Low
5025712,125712,2025-06-20,Nairobi CBD,Nairobi,37,Salaried,80600,8,416100,Emergency,497700,12,50000,20700,0.877,1.196,6,0,0,107700,99400,75,0.585,0.802,3,0,0.962,Late,0,0.0438,Low
5049580,149580,2025-06-20,Eldoret,Meru,38,Self-Employed,52400,14,300400,Business,374800,24,17500,4600,0.422,1.248,14,0,2,54300,36600,115,0.796,0.763,6,0,0.865,Late,0,0.0074,Low
5047324,147324,2025-06-20,Westlands,Other,46,Business Owner,74500,12,213200,Development,345800,12,30400,18400,0.655,1.622,13,0,1,69500,62400,125,0.86,0.612,1,0,0.84,Current,0,0.01,Low
5044647,144647,2025-06-20,Thika,Nairobi,34,Business Owner,107700,5,369300,Business,376100,12,38100,8200,0.43,1.018,3,0,1,130700,103300,58,0.768,0.828,12,0,0.925,Current,0,0.0339,Low
5035430,135430,2025-06-20,Westlands,Kisumu,30,Salaried,76900,4,420600,Development,535800,24,26400,4000,0.395,1.274,5,0,1,91300,88400,48,0.633,0.643,4,1,0.919,Late,0,0.0905,Low
5023209,123209,2025-06-20,Eldoret,Nairobi,44,Self-Employed,55200,10,134500,Agriculture,330200,6,58900,10800,1.263,2.455,13,1,2,66400,63300,86,0.7,0.772,2,0,0.899,Current,0,0.0884,Low
5021267,121267,2025-06-20,Westlands,Machakos,41,Salaried,41700,7,69200,Emergency,191000,6,37800,8900,1.12,2.76,9,0,0,36900,33500,69,0.834,0.602,10,1,0.997,Late,0,0.0768,Low
5027647,127647,2025-06-20,Nyeri,Nairobi,37,Self-Employed,52000,1,201000,Asset Finance,437100,36,12600,1200,0.265,2.175,2,0,0,48900,38800,9,0.722,0.697,5,0,0.851,Current,0,0.0953,Low
5017925,117925,2025-06-20,Kisumu,Nakuru,43,Self-Employed,56800,1,178600,Development,156900,24,7400,8700,0.283,0.878,5,1,0,72200,65100,9,0.926,0.366,8,0,1.002,Current,0,0.0546,Low
5000779,100779,2025-06-20,Embu,Other,37,Business Owner,144400,4,618600,Development,900600,24,39100,29000,0.472,1.456,6,0,0,181600,131400,38,0.949,0.722,3,0,0.996,Late,0,0.0228,Low
5005843,105843,2025-06-20,Nairobi CBD,Kisumu,31,Salaried,103900,3,283100,School Fees,473700,3,170000,24600,1.873,1.673,4,0,0,102800,80600,28,0.911,0.853,2,2,0.999,Current,0,0.1246,Moderate
5045693,145693,2025-06-20,Thika,Embu,34,Self-Employed,85700,3,308100,Agriculture,348300,6,68800,17200,1.004,1.13,7,1,2,84500,64300,34,0.809,0.937,2,2,0.997,Late,0,0.05,Low
5045611,145611,2025-06-20,Kisumu,Uasin Gishu,34,Salaried,52200,9,161300,Asset Finance,300300,24,13900,15400,0.561,1.862,19,0,1,62100,59000,99,0.626,0.943,1,0,0.994,Late,0,0.0141,Low
5041361,141361,2025-06-20,Mombasa,Other,23,Salaried,70300,18,59800,Agriculture,219300,18,13900,1500,0.219,3.667,25,0,1,87600,63900,164,0.746,0.817,1,1,1.018,Late,0,0.0057,Low
5036781,136781,2025-06-20,Meru,Nairobi,41,Salaried,94000,6,375200,Emergency,513100,6,91900,2700,1.006,1.368,8,0,0,85700,59600,50,0.704,0.92,7,0,0.873,Current,0,0.0259,Low
5026089,126089,2025-06-20,Meru,Uasin Gishu,49,Casual,20100,6,26900,Development,63600,24,3100,2500,0.279,2.364,13,1,4,25100,23400,47,0.956,0.712,1,0,0.979,Late,0,0.0254,Low
5029107,129107,2025-06-20,Nairobi CBD,Kiambu,38,Self-Employed,35500,5,175700,Business,246500,6,46100,10500,1.594,1.403,6,0,1,33300,30700,40,0.727,0.702,4,0,0.991,Late,0,0.0727,Low
5049080,149080,2025-06-20,Mombasa,Other,40,Salaried,59000,6,135500,Development,203800,12,20400,2700,0.392,1.504,11,0,1,56700,39900,53,0.972,0.552,10,2,0.974,Late,0,0.0199,Low
5035351,135351,2025-06-20,Thika,Uasin Gishu,35,Self-Employed,38400,3,112100,Development,187700,12,18400,12100,0.794,1.674,6,0,0,49200,42800,31,0.786,0.981,4,1,0.94,Current,0,0.0314,Low
5010756,110756,2025-06-20,Eldoret,Meru,50,Business Owner,58900,6,166400,Development,272700,12,23600,9000,0.553,1.639,10,1,0,51800,40100,70,0.756,0.651,1,0,0.833,Late,0,0.0439,Low
5012590,112590,2025-06-20,Nyeri,Nairobi,31,Business Owner,45800,3,177800,Emergency,188400,3,76200,15900,2.011,1.06,5,0,0,40100,27500,30,0.542,0.833,74,6,0.345,Defaulted,1,0.1637,Moderate
5035040,135040,2025-06-20,Westlands,Nakuru,49,Business Owner,80500,4,330900,Emergency,286500,3,109900,14400,1.544,0.866,4,1,2,80500,71100,41,0.856,0.924,5,0,0.947,Current,0,0.1133,Moderate
