loan_id,borrower_id,application_date,branch,county,age,employment_type,monthly_income_kes,membership_years,savings_balance_kes,loan_product,loan_amount_kes,loan_term_months,monthly_repayment_kes,other_monthly_debt_kes,debt_to_income_ratio,loan_to_savings_ratio,previous_loans,previous_defaults,previous_late_payments,avg_monthly_inflows_kes,avg_monthly_outflows_kes,mobile_money_active_months,utility_payment_consistency,income_consistency_score,days_overdue,late_payment_count_current,repayment_ratio,loan_status,default,generated_default_probability,risk_category,loan_to_income_ratio,total_debt_service_ratio,monthly_cash_flow,cash_flow_to_income_ratio,repayment_to_income_ratio,savings_to_income_ratio,repayment_ratio_group,debt_service_group,savings_ratio_group,default_probability,risk_score,risk_band
5024532,124532,2025-09-20,Westlands,Nakuru,33,Casual,29400,3,53700,Business,236700,12,22000,3700,0.12585034013605442,4.408,8,0,0,31200,21900,28,0.981,0.941,0,0,0.915,Current,0,0.2018,Moderate,8.051020408163266,0.8741496598639455,9300,0.3163265306122449,0.7482993197278912,1.8265306122448979,70-100%,70-100%,100-200%,0.16552083174340368,16.552083174340368,Moderate Risk
5041931,141931,2025-09-20,Meru,Other,31,Business Owner,100000,4,421100,Agriculture,690600,6,134200,17600,0.176,1.64,6,0,1,100900,88200,39,0.676,0.776,4,0,0.911,Current,0,0.1094,Moderate,6.906,1.518,12700,0.127,1.342,4.211,100%+,100%+,300%+,0.1167085001065931,11.67085001065931,Moderate Risk
5024361,124361,2025-09-20,Kisumu,Kisumu,35,Casual,17300,4,53000,Agriculture,90400,12,9200,5200,0.30057803468208094,1.706,7,0,1,15000,14300,40,0.929,0.816,2,0,1.0,Late,0,0.0552,Low,5.22543352601156,0.8323699421965318,700,0.04046242774566474,0.5317919075144508,3.0635838150289016,50-70%,70-100%,300%+,0.06851385873946929,6.851385873946929,Low Risk
5028586,128586,2025-09-20,Westlands,Uasin Gishu,48,Self-Employed,130400,4,561500,Emergency,404500,3,145400,22600,0.17331288343558282,0.72,6,2,0,148700,123200,46,0.933,0.755,0,1,0.917,Current,0,0.0778,Low,3.101993865030675,1.2883435582822085,25500,0.1955521472392638,1.1150306748466257,4.305981595092025,100%+,100%+,300%+,0.07587829059733316,7.587829059733315,Low Risk
5024820,124820,2025-09-20,Embu,Nairobi,26,Self-Employed,67800,5,48500,Agriculture,329000,6,57300,22500,0.33185840707964603,6.784,7,0,1,58900,41400,44,0.816,0.689,2,0,0.966,Current,0,0.3554,High,4.852507374631268,1.176991150442478,17500,0.2581120943952802,0.8451327433628318,0.7153392330383481,70-100%,100%+,0-100%,0.3173225658711654,31.73225658711654,Higher Risk
5014379,114379,2025-09-20,Kisumu,Nakuru,44,Salaried,70700,4,115800,Development,269500,12,26700,8100,0.11456859971711457,2.327,10,1,3,89000,66700,47,0.679,0.771,6,0,0.829,Current,0,0.0412,Low,3.8118811881188117,0.49222065063649223,22300,0.31541725601131543,0.37765205091937765,1.6379066478076378,30-50%,30-50%,100-200%,0.06581062862143387,6.581062862143387,Low Risk
5002878,102878,2025-09-20,Kisumu,Nakuru,28,Salaried,62900,4,30500,Agriculture,293500,18,17000,7100,0.11287758346581876,9.623,8,0,0,58000,39000,31,0.696,0.568,69,3,0.536,Severely Delinquent,1,0.258,High,4.666136724960254,0.383147853736089,19000,0.302066772655008,0.2702702702702703,0.4848966613672496,0-30%,30-50%,0-100%,0.5034506989825187,50.34506989825187,Higher Risk
5007656,107656,2025-09-20,Nakuru,Kakamega,56,Business Owner,139700,3,87000,Development,929800,24,41900,9000,0.06442376521116679,10.687,3,0,0,146300,106000,25,0.54,0.737,90,2,0.541,Defaulted,1,0.8205,Very High,6.655690765926987,0.36435218324982105,40300,0.2884753042233357,0.2999284180386543,0.6227630637079457,0-30%,30-50%,0-100%,0.7511570603935959,75.11570603935958,Higher Risk
5013322,113322,2025-09-20,Eldoret,Other,32,Salaried,51900,2,122800,Business,185600,12,16500,12800,0.2466281310211946,1.511,7,0,0,69900,67800,20,0.664,0.914,5,0,0.963,Late,0,0.0427,Low,3.576107899807322,0.5645472061657033,2100,0.04046242774566474,0.3179190751445087,2.3660886319845855,30-50%,50-70%,200-300%,0.040917157431532146,4.091715743153214,Low Risk
5002899,102899,2025-09-20,Embu,Nairobi,48,Self-Employed,34700,3,152700,Development,276800,24,13000,3900,0.11239193083573487,1.813,3,1,2,30100,23100,24,0.535,0.913,3,1,0.891,Late,0,0.0256,Low,7.976945244956772,0.48703170028818443,7000,0.2017291066282421,0.3746397694524496,4.400576368876081,30-50%,30-50%,300%+,0.07347013532057871,7.347013532057871,Low Risk
5001786,101786,2025-09-20,Westlands,Nakuru,33,Farmer,87000,5,213700,Development,391300,36,12300,24800,0.2850574712643678,1.831,10,0,1,75500,52900,47,0.92,0.938,2,1,0.957,Late,0,0.0439,Low,4.497701149425287,0.4264367816091954,22600,0.2597701149425287,0.1413793103448276,2.4563218390804598,0-30%,30-50%,200-300%,0.02596813839467532,2.596813839467532,Low Risk
5009018,109018,2025-09-20,Mombasa,Kiambu,39,Casual,35100,1,41200,Emergency,164200,12,15200,8700,0.24786324786324787,3.985,0,0,0,35400,33500,11,1.0,0.552,6,3,0.871,Late,0,0.2647,High,4.678062678062678,0.6809116809116809,1900,0.05413105413105413,0.43304843304843305,1.1737891737891737,30-50%,50-70%,100-200%,0.1671101011575795,16.711010115757947,Moderate Risk
5010799,110799,2025-09-20,Nyeri,Kiambu,50,Business Owner,71500,2,165200,Development,334900,12,29800,3200,0.044755244755244755,2.027,1,0,2,82500,61300,20,0.646,0.419,2,0,0.93,Late,0,0.0641,Low,4.683916083916084,0.46153846153846156,21200,0.2965034965034965,0.4167832167832168,2.3104895104895107,30-50%,30-50%,200-300%,0.06662322570814833,6.662322570814832,Low Risk
5038908,138908,2025-09-20,Eldoret,Nairobi,43,Self-Employed,67300,6,111700,School Fees,358900,3,139100,23500,0.3491827637444279,3.213,15,0,1,69700,64600,57,0.876,0.971,6,0,0.884,Current,0,0.2592,High,5.332838038632986,2.416047548291233,5100,0.07578008915304606,2.0668647845468056,1.6597325408618129,100%+,100%+,100-200%,0.1998253306466212,19.98253306466212,Moderate Risk
5028120,128120,2025-09-20,Eldoret,Other,29,Business Owner,45300,8,95400,Development,360400,24,17600,13200,0.2913907284768212,3.778,10,0,0,43500,33300,70,0.655,0.75,4,0,0.849,Current,0,0.0432,Low,7.955849889624724,0.6799116997792495,10200,0.2251655629139073,0.38852097130242824,2.1059602649006623,30-50%,50-70%,200-300%,0.05798802849127858,5.798802849127858,Low Risk
5021600,121600,2025-09-20,Westlands,Machakos,42,Business Owner,117100,5,603700,Development,649200,12,64100,16500,0.14090520922288644,1.075,4,0,2,139000,122100,54,0.639,0.47,3,1,0.917,Late,0,0.0324,Low,5.54397950469684,0.6883005977796754,16900,0.1443210930828352,0.547395388556789,5.155422715627669,50-70%,50-70%,300%+,0.045558554559394296,4.5558554559394295,Low Risk
5021484,121484,2025-09-20,Westlands,Nairobi,23,Business Owner,76600,1,250000,Agriculture,295100,18,19800,15600,0.20365535248041775,1.18,1,0,1,72400,65600,9,0.725,0.813,4,2,1.011,Late,0,0.0771,Low,3.852480417754569,0.4621409921671018,6800,0.08877284595300261,0.2584856396866841,3.2637075718015667,0-30%,30-50%,300%+,0.04084842122250136,4.084842122250136,Low Risk
5028770,128770,2025-09-20,Eldoret,Nakuru,32,Salaried,50300,5,155900,Emergency,165000,6,33100,10400,0.20675944333996024,1.058,8,0,0,61000,51000,57,0.718,0.508,12,3,0.909,Current,0,0.0597,Low,3.280318091451292,0.8648111332007953,10000,0.1988071570576541,0.658051689860835,3.099403578528827,50-70%,70-100%,300%+,0.037911910730146554,3.7911910730146556,Low Risk
5005535,105535,2025-09-20,Thika,Nairobi,26,Salaried,100200,5,464900,School Fees,717500,12,64000,9800,0.09780439121756487,1.543,8,0,1,91200,74600,53,0.921,1.0,3,0,0.948,Late,0,0.018,Low,7.160678642714571,0.7365269461077845,16600,0.1656686626746507,0.6387225548902196,4.639720558882235,50-70%,70-100%,300%+,0.035901598701062507,3.5901598701062505,Low Risk
5048212,148212,2025-09-20,Mombasa,Nairobi,37,Salaried,82200,4,273000,Business,620000,24,29800,20100,0.24452554744525548,2.271,5,0,0,88600,68700,43,0.723,0.608,3,1,0.971,Late,0,0.0345,Low,7.542579075425791,0.6070559610705596,19900,0.24209245742092458,0.36253041362530414,3.321167883211679,30-50%,50-70%,300%+,0.06955198926694775,6.955198926694775,Low Risk
5032187,132187,2025-09-20,Nakuru,Kisumu,34,Self-Employed,86100,3,61000,Asset Finance,364500,24,16000,26700,0.31010452961672474,5.975,6,0,3,91300,70700,26,0.924,0.8,2,0,1.004,Late,0,0.174,Moderate,4.2334494773519165,0.4959349593495935,20600,0.23925667828106853,0.18583042973286876,0.7084785133565621,0-30%,30-50%,0-100%,0.14448793701488488,14.448793701488489,Moderate Risk
5010961,110961,2025-09-20,Nairobi CBD,Machakos,21,Salaried,62400,5,59400,Business,140400,36,4100,12800,0.20512820512820512,2.364,3,0,0,53300,39500,52,0.626,0.687,5,0,0.824,Late,0,0.0484,Low,2.25,0.2708333333333333,13800,0.22115384615384615,0.06570512820512821,0.9519230769230769,0-30%,0-30%,0-100%,0.037432314947382285,3.7432314947382284,Low Risk
5009784,109784,2025-09-20,Eldoret,Nairobi,44,Farmer,65600,2,206200,Asset Finance,251800,60,4800,15700,0.23932926829268292,1.221,3,0,1,77000,75100,20,0.773,1.0,4,0,0.933,Current,0,0.0436,Low,3.8384146341463414,0.3125,1900,0.028963414634146343,0.07317073170731707,3.143292682926829,0-30%,30-50%,300%+,0.03245007831623646,3.245007831623646,Low Risk
5013477,113477,2025-09-20,Nyeri,Other,45,Salaried,54100,1,251200,Development,210300,36,6400,4300,0.07948243992606285,0.837,4,0,1,59300,40300,10,0.626,0.99,3,0,1.009,Late,0,0.049,Low,3.8872458410351203,0.1977818853974122,19000,0.3512014787430684,0.11829944547134935,4.643253234750462,0-30%,0-30%,300%+,0.03021297297792494,3.021297297792494,Low Risk
5013603,113603,2025-09-20,Nakuru,Nakuru,54,Self-Employed,37800,7,127200,Asset Finance,122800,36,3800,6800,0.17989417989417988,0.965,10,0,3,43500,32700,57,1.0,0.366,3,1,0.898,Late,0,0.0288,Low,3.248677248677249,0.2804232804232804,10800,0.2857142857142857,0.10052910052910052,3.365079365079365,0-30%,0-30%,300%+,0.01819492979578031,1.8194929795780308,Low Risk
5005636,105636,2025-09-20,Westlands,Nyeri,42,Salaried,59800,7,114500,Asset Finance,380200,60,7400,20300,0.3394648829431438,3.321,4,0,0,77600,59600,62,1.0,0.834,8,0,0.836,Current,0,0.0459,Low,6.357859531772576,0.46321070234113715,18000,0.3010033444816054,0.12374581939799331,1.914715719063545,0-30%,30-50%,100-200%,0.04544475640939862,4.544475640939862,Low Risk
5000304,100304,2025-09-20,Thika,Nairobi,32,Business Owner,44200,5,237700,School Fees,342300,6,66200,6600,0.1493212669683258,1.44,7,0,1,52000,40900,60,0.817,0.803,1,0,0.857,Late,0,0.1344,Moderate,7.744343891402715,1.6470588235294117,11100,0.251131221719457,1.497737556561086,5.377828054298643,100%+,100%+,300%+,0.07502847931789844,7.5028479317898435,Low Risk
5023234,123234,2025-09-20,Nakuru,Nyeri,31,Self-Employed,41300,5,150700,Development,156100,12,14900,5100,0.1234866828087167,1.036,9,0,1,45700,44600,59,0.928,0.606,9,0,0.966,Late,0,0.0237,Low,3.7796610169491527,0.48426150121065376,1100,0.026634382566585957,0.36077481840193704,3.648910411622276,30-50%,30-50%,300%+,0.025690186321360248,2.5690186321360247,Low Risk
5012156,112156,2025-09-20,Meru,Nairobi,30,Salaried,53800,3,290700,Development,194800,36,5700,8100,0.15055762081784388,0.67,4,0,0,49700,45400,27,1.0,0.795,1,0,1.005,Late,0,0.0226,Low,3.620817843866171,0.25650557620817843,4300,0.07992565055762081,0.10594795539033457,5.403345724907063,0-30%,0-30%,300%+,0.020496507115689025,2.0496507115689027,Low Risk
5046280,146280,2025-09-20,Thika,Kisumu,33,Business Owner,71600,4,126700,Business,208200,36,6600,23300,0.3254189944134078,1.643,5,0,2,75400,73700,37,0.862,0.991,13,0,0.822,Current,0,0.0334,Low,2.9078212290502794,0.4175977653631285,1700,0.023743016759776536,0.09217877094972067,1.7695530726256983,0-30%,30-50%,100-200%,0.030028571467430747,3.0028571467430747,Low Risk
5032957,132957,2025-09-20,Meru,Mombasa,28,Business Owner,63200,8,309800,School Fees,197800,3,69000,14700,0.23259493670886075,0.638,3,0,2,78300,61400,82,0.796,0.698,3,2,0.895,Late,0,0.0137,Low,3.1297468354430378,1.3243670886075949,16900,0.2674050632911392,1.0917721518987342,4.901898734177215,100%+,100%+,300%+,0.020455986098897837,2.0455986098897836,Low Risk
5011598,111598,2025-09-20,Eldoret,Nairobi,25,Salaried,60900,6,233100,School Fees,397800,12,35000,6700,0.11001642036124795,1.707,7,0,1,74200,62200,64,0.664,0.712,1,1,0.932,Late,0,0.0215,Low,6.532019704433497,0.6847290640394089,12000,0.19704433497536947,0.5747126436781609,3.8275862068965516,50-70%,50-70%,300%+,0.04322091913760083,4.322091913760083,Low Risk
5025238,125238,2025-09-20,Eldoret,Nairobi,40,Business Owner,104800,4,327200,School Fees,304800,12,29000,26400,0.25190839694656486,0.932,10,0,1,135700,96300,34,0.718,0.867,1,2,0.956,Current,0,0.0161,Low,2.9083969465648853,0.5286259541984732,39400,0.37595419847328243,0.2767175572519084,3.122137404580153,0-30%,50-70%,300%+,0.029249584468209577,2.9249584468209577,Low Risk
5045229,145229,2025-09-20,Eldoret,Nairobi,32,Business Owner,179500,10,878500,Business,990000,12,88300,53600,0.2986072423398329,1.127,19,0,0,167400,136000,119,0.987,0.8,3,0,0.834,Current,0,0.0061,Low,5.515320334261839,0.7905292479108635,31400,0.17493036211699164,0.49192200557103066,4.894150417827298,30-50%,70-100%,300%+,0.028023509690312177,2.8023509690312176,Low Risk
5043760,143760,2025-09-20,Eldoret,Nairobi,31,Business Owner,180200,3,527100,Business,754200,6,136600,33500,0.18590455049944507,1.431,6,0,0,226700,190800,26,0.901,0.946,5,2,0.87,Current,0,0.0659,Low,4.185349611542731,0.9439511653718091,35900,0.19922308546059933,0.758046614872364,2.9250832408435072,70-100%,70-100%,200-300%,0.05845201750997322,5.8452017509973215,Low Risk
5023078,123078,2025-09-20,Thika,Mombasa,28,Self-Employed,41200,9,194900,Emergency,161000,3,60500,2500,0.06067961165048544,0.826,14,0,1,40400,30200,98,0.691,0.752,7,0,0.86,Late,0,0.0417,Low,3.907766990291262,1.529126213592233,10200,0.24757281553398058,1.4684466019417475,4.730582524271845,100%+,100%+,300%+,0.03209622821023042,3.209622821023042,Low Risk
5041498,141498,2025-09-20,Nyeri,Kiambu,33,Salaried,75400,9,284500,Development,423300,24,18800,9000,0.11936339522546419,1.488,9,0,0,84600,68200,104,0.857,0.999,9,0,0.979,Late,0,0.0075,Low,5.614058355437666,0.3687002652519894,16400,0.21750663129973474,0.2493368700265252,3.773209549071618,0-30%,30-50%,300%+,0.017662249106705184,1.7662249106705183,Low Risk
5018297,118297,2025-09-20,Mombasa,Other,36,Salaried,76000,1,325500,Development,699100,12,63400,22800,0.3,2.148,3,0,1,91900,87500,10,0.712,0.864,15,0,0.826,Current,0,0.1233,Moderate,9.198684210526316,1.1342105263157896,4400,0.05789473684210526,0.8342105263157895,4.282894736842105,70-100%,100%+,300%+,0.13486133812637685,13.486133812637686,Moderate Risk
5009494,109494,2025-09-20,Nyeri,Uasin Gishu,39,Salaried,61100,4,208400,School Fees,179900,3,67100,18500,0.3027823240589198,0.863,7,0,0,64200,43200,45,0.936,0.86,6,1,0.82,Late,0,0.0269,Low,2.944353518821604,1.4009819967266777,21000,0.3436988543371522,1.0981996726677579,3.4108019639934533,100%+,100%+,300%+,0.05485640559945121,5.485640559945121,Low Risk
5004627,104627,2025-09-20,Thika,Kiambu,38,Salaried,66800,4,103200,Business,368900,12,34000,17800,0.26646706586826346,3.575,4,0,1,76600,64000,35,0.822,0.331,1,0,0.846,Late,0,0.1088,Moderate,5.522455089820359,0.7754491017964071,12600,0.18862275449101795,0.5089820359281437,1.5449101796407185,50-70%,70-100%,100-200%,0.13481016845582433,13.481016845582433,Moderate Risk
5010531,110531,2025-09-20,Mombasa,Nakuru,39,Business Owner,77200,4,385400,Emergency,358900,6,67200,7200,0.09326424870466321,0.931,9,0,1,100800,82400,33,0.83,0.795,5,0,0.982,Late,0,0.0375,Low,4.648963730569948,0.9637305699481865,18400,0.23834196891191708,0.8704663212435233,4.992227979274611,70-100%,70-100%,300%+,0.043637553209675675,4.3637553209675675,Low Risk
5033428,133428,2025-09-20,Mombasa,Nairobi,33,Self-Employed,63200,6,259100,Emergency,349000,3,132900,7000,0.11075949367088607,1.347,13,0,1,59500,41000,60,0.876,0.906,0,0,0.823,Current,0,0.0552,Low,5.522151898734177,2.213607594936709,18500,0.2927215189873418,2.1028481012658227,4.099683544303797,100%+,100%+,300%+,0.08006617425036025,8.006617425036024,Low Risk
5017620,117620,2025-09-20,Mombasa,Other,46,Salaried,113100,9,393400,Emergency,345100,12,33900,4100,0.036251105216622455,0.877,10,0,0,130500,124800,100,0.728,0.839,2,1,0.829,Current,0,0.0109,Low,3.051282051282051,0.3359858532272325,5700,0.050397877984084884,0.29973474801061006,3.4783377541998233,0-30%,30-50%,300%+,0.01566869379484174,1.566869379484174,Low Risk
5049321,149321,2025-09-20,Kisumu,Meru,33,Salaried,68900,2,34500,Agriculture,389500,6,70300,7000,0.10159651669085631,11.29,9,1,3,80100,62100,20,0.943,1.0,88,4,0.715,Defaulted,1,0.7449,Very High,5.653120464441219,1.1219158200290276,18000,0.2612481857764877,1.0203193033381712,0.5007256894049347,100%+,100%+,0-100%,0.8513734862881431,85.13734862881431,Higher Risk
5039987,139987,2025-09-20,Meru,Kakamega,44,Salaried,52800,4,103400,Business,152400,12,14500,10700,0.20265151515151514,1.474,6,0,0,48000,33100,38,0.695,0.511,73,2,0.742,Defaulted,1,0.0466,Low,2.8863636363636362,0.4772727272727273,14900,0.2821969696969697,0.2746212121212121,1.9583333333333333,0-30%,30-50%,100-200%,0.036964064989884825,3.6964064989884826,Low Risk
5036979,136979,2025-09-20,Nairobi CBD,Other,31,Self-Employed,51200,11,250200,Development,194100,36,6000,11300,0.220703125,0.776,14,0,1,58500,42000,129,0.789,0.731,16,1,0.909,Current,0,0.0018,Low,3.791015625,0.337890625,16500,0.322265625,0.1171875,4.88671875,0-30%,30-50%,300%+,0.00923237645283442,0.923237645283442,Low Risk
5046681,146681,2025-09-20,Nairobi CBD,Nakuru,39,Self-Employed,32500,4,126900,Asset Finance,251100,24,12100,10700,0.3292307692307692,1.979,6,1,2,42600,34900,45,0.686,0.852,2,0,0.858,Late,0,0.064,Low,7.726153846153847,0.7015384615384616,7700,0.23692307692307693,0.3723076923076923,3.9046153846153846,30-50%,70-100%,300%+,0.07848358232694885,7.848358232694885,Low Risk
5009964,109964,2025-09-20,Mombasa,Meru,36,Self-Employed,61700,1,299100,Development,217300,24,9800,1900,0.03079416531604538,0.727,4,0,0,72400,66000,12,1.0,0.564,3,1,0.969,Late,0,0.0343,Low,3.521880064829822,0.18962722852512157,6400,0.10372771474878444,0.15883306320907617,4.8476499189627225,0-30%,0-30%,300%+,0.028894159200408383,2.8894159200408382,Low Risk
5021082,121082,2025-09-20,Nairobi CBD,Nairobi,41,Casual,27100,6,147200,Development,155000,12,15300,5500,0.2029520295202952,1.053,2,0,0,27400,20900,56,1.0,0.346,8,1,0.997,Late,0,0.0435,Low,5.719557195571956,0.7675276752767528,6500,0.23985239852398524,0.5645756457564576,5.431734317343174,50-70%,70-100%,300%+,0.037608476959277604,3.7608476959277604,Low Risk
5025941,125941,2025-09-20,Mombasa,Nairobi,38,Self-Employed,37900,1,24900,Asset Finance,138900,24,6600,4800,0.1266490765171504,5.578,2,0,2,50600,39000,9,1.0,0.966,5,0,0.883,Late,0,0.0777,Low,3.6649076517150396,0.3007915567282322,11600,0.30606860158311344,0.1741424802110818,0.6569920844327177,0-30%,30-50%,0-100%,0.09814582479398365,9.814582479398364,Low Risk
5026947,126947,2025-09-20,Embu,Kakamega,38,Business Owner,89900,5,239700,Emergency,467700,3,189400,18200,0.20244716351501668,1.951,4,0,1,109500,82600,41,0.757,0.617,6,1,0.93,Late,0,0.1625,Moderate,5.202447163515017,2.3092324805339266,26900,0.2992213570634038,2.1067853170189097,2.6662958843159066,100%+,100%+,200-300%,0.1873635742219637,18.73635742219637,Moderate Risk
5023620,123620,2025-09-20,Embu,Meru,46,Casual,49400,5,197900,Development,188700,24,9500,16400,0.3319838056680162,0.954,11,0,1,54800,50800,45,0.803,0.625,4,0,1.004,Late,0,0.0376,Low,3.8198380566801617,0.5242914979757085,4000,0.08097165991902834,0.19230769230769232,4.006072874493927,0-30%,50-70%,300%+,0.0257474623916765,2.57474623916765,Low Risk
5023779,123779,2025-09-20,Nairobi CBD,Nakuru,32,Self-Employed,39400,11,146400,Development,249800,12,22300,7000,0.17766497461928935,1.706,18,0,0,46600,44100,126,0.615,0.972,5,0,0.886,Current,0,0.0161,Low,6.340101522842639,0.7436548223350253,2500,0.06345177664974619,0.565989847715736,3.715736040609137,50-70%,70-100%,300%+,0.026154967541123605,2.6154967541123604,Low Risk
5002046,102046,2025-09-20,Westlands,Embu,38,Business Owner,95000,5,338500,Development,330100,36,10100,25100,0.26421052631578945,0.975,6,0,0,90100,61800,40,0.731,0.967,1,1,0.865,Current,0,0.0151,Low,3.4747368421052633,0.3705263157894737,28300,0.29789473684210527,0.10631578947368421,3.5631578947368423,0-30%,30-50%,300%+,0.018978681302066792,1.8978681302066793,Low Risk
5033461,133461,2025-09-20,Embu,Nairobi,38,Salaried,59200,2,228300,Emergency,238300,6,43800,19500,0.3293918918918919,1.044,4,0,1,62300,56300,17,0.717,0.765,119,1,0.311,Restructured,1,0.1148,Moderate,4.025337837837838,1.0692567567567568,6000,0.10135135135135136,0.7398648648648649,3.856418918918919,70-100%,100%+,300%+,0.058902359486283536,5.890235948628353,Low Risk
5013349,113349,2025-09-20,Westlands,Nyeri,31,Self-Employed,49600,7,134000,Agriculture,346700,6,65000,7700,0.15524193548387097,2.587,5,0,3,51500,41300,81,0.82,0.872,13,1,0.895,Late,0,0.0904,Low,6.98991935483871,1.465725806451613,10200,0.2056451612903226,1.310483870967742,2.7016129032258065,100%+,100%+,200-300%,0.08884638205397727,8.884638205397726,Low Risk
